district,fips,doy,year,tminc,tmeanc,tmaxc,pr,rmean,vpd,vs
Vermilion,22113,3.0,2003.0,-0.44135258623670287,5.409596785532584,11.260546157301828,0.0,63.06401240483807,0.4241154119889409,3.6020558342750686
Acadia,22001,3.0,2003.0,-1.5236170578019053,4.8730206373692395,11.269658332540388,0.0,64.63756514014808,0.4256042873411546,2.302051216740956
Lafayette,22055,3.0,2003.0,-1.2706021666290463,5.069260158596501,11.409122483822047,0.0,63.1088680814904,0.43493427821012437,2.6581438497620677
St. Landry,22097,3.0,2003.0,-1.300727587353231,5.089852724183132,11.480433035719464,0.0,63.74551082533927,0.43719006645261055,2.7270688327205517
Calcasieu,22019,3.0,2003.0,-1.684768878395834,5.300033169653576,12.284835217702984,0.0,64.43787733657634,0.4468942750299214,1.8393555258079857
Jefferson Davis,22053,3.0,2003.0,-1.4693291588594033,5.045695080369735,11.560719319598872,0.0,64.26176886442978,0.4341662206555316,2.0861180043146135
Cameron,22023,3.0,2003.0,0.4485601450265971,6.266924063963719,12.085287982900816,0.0,65.6713415041926,0.42815385681531193,2.832255261437517
Union,22111,3.0,2003.0,-3.3233471325178074,3.211174322161531,9.745695776840856,0.0,63.89093939832962,0.39693665928497185,2.5676209258266107
Lincoln,22061,3.0,2003.0,-3.4532322671458715,3.3594844062547398,10.172201079655352,0.0,63.214752573075145,0.41285020727445704,2.6590042937095344
Ouachita,22073,3.0,2003.0,-3.503831999856088,2.9387068786846022,9.381245757225287,0.0,64.48364993970263,0.380580687207685,2.712820700080363
Morehouse,22067,3.0,2003.0,-3.0661807356458253,2.804502362328863,8.675185460303556,0.0,64.54818954233198,0.3614772677554486,2.8278845378457373
Jefferson,22051,3.0,2003.0,2.396322112010046,6.681832383808359,10.967342655606673,0.0,57.92521387216994,0.45185901357592595,4.649082317814964
St. Charles,22089,3.0,2003.0,1.7887225193901226,6.443994405497015,11.099266291603906,0.0,56.113886151415805,0.4686780676374493,3.453140205527493
Plaquemines,22075,3.0,2003.0,3.047524455988179,6.791086320719339,10.53464818545052,0.0,65.91086104482751,0.36604061291940543,6.828975929582504
Orleans,22071,3.0,2003.0,2.9468037556658753,6.856693834657954,10.76658391365003,0.0,56.55603513860311,0.46309318140242617,5.475464047161506
St. Bernard,22087,3.0,2003.0,1.627735392757467,6.208883013729217,10.790030634700967,0.002376217130198766,63.174090587089005,0.4064640461042757,6.608795732430328
